"","controller","condition","item","rt","NA","subject","group"
"891","DashedSentence","Ambiguous",16,4260,"FALSE","Native 4","Native"
"907","DashedSentence","Ambiguous",6,5311,"FALSE","Native 5","Native"
"911","DashedSentence","Unambiguous",16,4772,"FALSE","Native 5","Native"
"939","DashedSentence","Ambiguous",15,2575,"FALSE","Native 5","Native"
"971","DashedSentence","Ambiguous",12,4835,"FALSE","Native 5","Native"
"979","DashedSentence","Ambiguous",3,4809,"FALSE","Native 5","Native"
"1007","DashedSentence","Ambiguous",9,4733,"FALSE","Native 5","Native"
"1019","DashedSentence","Unambiguous",7,4205,"FALSE","Native 5","Native"
"1023","DashedSentence","Ambiguous",18,2431,"FALSE","Native 5","Native"
"1079","DashedSentence","Unambiguous",1,5285,"FALSE","Native 5","Native"
"1083","DashedSentence","Unambiguous",13,5236,"FALSE","Native 5","Native"
"1111","DashedSentence","Unambiguous",4,3245,"FALSE","Native 5","Native"
"1115","DashedSentence","Unambiguous",10,2415,"FALSE","Native 5","Native"
"1131","DashedSentence","Ambiguous",11,2683,"FALSE","Native 6","Native"
"1135","DashedSentence","Unambiguous",6,2199,"FALSE","Native 6","Native"
"1195","DashedSentence","Ambiguous",5,2308,"FALSE","Native 6","Native"
"1199","DashedSentence","Unambiguous",9,2077,"FALSE","Native 6","Native"
"1219","DashedSentence","Unambiguous",18,2101,"FALSE","Native 6","Native"
"1235","DashedSentence","Unambiguous",3,1959,"FALSE","Native 6","Native"
"1243","DashedSentence","Unambiguous",12,1975,"FALSE","Native 6","Native"
"1251","DashedSentence","Ambiguous",17,1974,"FALSE","Native 6","Native"
"1255","DashedSentence","Unambiguous",15,1933,"FALSE","Native 6","Native"
"1299","DashedSentence","Ambiguous",14,1894,"FALSE","Native 6","Native"
"1311","DashedSentence","Ambiguous",2,1795,"FALSE","Native 6","Native"
"1339","DashedSentence","Ambiguous",8,1734,"FALSE","Native 6","Native"
"1357","DashedSentence","Ambiguous",4,4465,"FALSE","Native 7","Native"
"1361","DashedSentence","Ambiguous",16,5532,"FALSE","Native 7","Native"
"1413","DashedSentence","Ambiguous",13,4571,"FALSE","Native 7","Native"
"1417","DashedSentence","Unambiguous",8,8911,"FALSE","Native 7","Native"
"1421","DashedSentence","Ambiguous",7,3818,"FALSE","Native 7","Native"
"1453","DashedSentence","Unambiguous",17,3960,"FALSE","Native 7","Native"
"1489","DashedSentence","Unambiguous",11,7239,"FALSE","Native 7","Native"
"1497","DashedSentence","Unambiguous",2,3488,"FALSE","Native 7","Native"
"1509","DashedSentence","Ambiguous",1,2987,"FALSE","Native 7","Native"
"1517","DashedSentence","Unambiguous",14,2690,"FALSE","Native 7","Native"
"1529","DashedSentence","Ambiguous",10,2952,"FALSE","Native 7","Native"
"1545","DashedSentence","Unambiguous",5,2493,"FALSE","Native 7","Native"
"1585","DashedSentence","Unambiguous",13,7867,"FALSE","Native 8","Native"
"1601","DashedSentence","Ambiguous",18,14584,"FALSE","Native 8","Native"
"1605","DashedSentence","Unambiguous",16,5870,"FALSE","Native 8","Native"
"1617","DashedSentence","Unambiguous",1,4377,"FALSE","Native 8","Native"
"1649","DashedSentence","Ambiguous",6,3790,"FALSE","Native 8","Native"
"1653","DashedSentence","Unambiguous",7,4326,"FALSE","Native 8","Native"
"1677","DashedSentence","Unambiguous",4,6198,"FALSE","Native 8","Native"
"1693","DashedSentence","Ambiguous",12,5960,"FALSE","Native 8","Native"
"1705","DashedSentence","Ambiguous",15,6987,"FALSE","Native 8","Native"
"1741","DashedSentence","Ambiguous",9,6945,"FALSE","Native 8","Native"
"1757","DashedSentence","Unambiguous",10,4682,"FALSE","Native 8","Native"
"1765","DashedSentence","Ambiguous",3,7930,"FALSE","Native 8","Native"
"1813","DashedSentence","Ambiguous",8,4901,"FALSE","Native 9","Native"
"1821","DashedSentence","Unambiguous",12,3330,"FALSE","Native 9","Native"
"1865","DashedSentence","Ambiguous",2,3082,"FALSE","Native 9","Native"
"1873","DashedSentence","Unambiguous",6,4055,"FALSE","Native 9","Native"
"1897","DashedSentence","Ambiguous",17,3780,"FALSE","Native 9","Native"
"1913","DashedSentence","Ambiguous",14,3729,"FALSE","Native 9","Native"
"1949","DashedSentence","Unambiguous",18,2818,"FALSE","Native 9","Native"
"1953","DashedSentence","Ambiguous",5,3578,"FALSE","Native 9","Native"
"1977","DashedSentence","Unambiguous",3,3559,"FALSE","Native 9","Native"
"1989","DashedSentence","Ambiguous",11,3886,"FALSE","Native 9","Native"
"1993","DashedSentence","Unambiguous",9,6243,"FALSE","Native 9","Native"
"2009","DashedSentence","Unambiguous",15,2073,"FALSE","Native 9","Native"
"2051","DashedSentence","Unambiguous",5,3036,"FALSE","Native 10","Native"
"2059","DashedSentence","Unambiguous",8,8167,"FALSE","Native 10","Native"
"2071","DashedSentence","Unambiguous",2,9953,"FALSE","Native 10","Native"
"2083","DashedSentence","Ambiguous",13,13008,"FALSE","Native 10","Native"
"2087","DashedSentence","Ambiguous",10,4515,"FALSE","Native 10","Native"
"2095","DashedSentence","Ambiguous",7,7083,"FALSE","Native 10","Native"
"2107","DashedSentence","Ambiguous",1,8916,"FALSE","Native 10","Native"
"2159","DashedSentence","Unambiguous",14,7046,"FALSE","Native 10","Native"
"2187","DashedSentence","Unambiguous",17,2707,"FALSE","Native 10","Native"
"2199","DashedSentence","Unambiguous",11,3830,"FALSE","Native 10","Native"
"2207","DashedSentence","Ambiguous",16,4672,"FALSE","Native 10","Native"
"2215","DashedSentence","Ambiguous",4,3938,"FALSE","Native 10","Native"
"2263","DashedSentence","Ambiguous",18,10343,"FALSE","Native 11","Native"
"2275","DashedSentence","Ambiguous",9,6134,"FALSE","Native 11","Native"
"2279","DashedSentence","Unambiguous",1,7329,"FALSE","Native 11","Native"
"2283","DashedSentence","Unambiguous",10,10694,"FALSE","Native 11","Native"
"2299","DashedSentence","Ambiguous",15,5818,"FALSE","Native 11","Native"
"2319","DashedSentence","Unambiguous",16,9578,"FALSE","Native 11","Native"
"2343","DashedSentence","Unambiguous",7,5577,"FALSE","Native 11","Native"
"2359","DashedSentence","Unambiguous",13,5487,"FALSE","Native 11","Native"
"2395","DashedSentence","Unambiguous",4,5172,"FALSE","Native 11","Native"
"2411","DashedSentence","Ambiguous",12,6812,"FALSE","Native 11","Native"
"2435","DashedSentence","Ambiguous",3,3484,"FALSE","Native 11","Native"
"2459","DashedSentence","Ambiguous",6,4601,"FALSE","Native 11","Native"
"2479","DashedSentence","Ambiguous",17,3894,"FALSE","Native 12","Native"
"2483","DashedSentence","Unambiguous",18,8796,"FALSE","Native 12","Native"
"2499","DashedSentence","Ambiguous",2,3605,"FALSE","Native 12","Native"
"2567","DashedSentence","Ambiguous",8,5121,"FALSE","Native 12","Native"
"2571","DashedSentence","Unambiguous",3,3305,"FALSE","Native 12","Native"
"2575","DashedSentence","Unambiguous",9,5950,"FALSE","Native 12","Native"
"2599","DashedSentence","Ambiguous",14,5896,"FALSE","Native 12","Native"
"2619","DashedSentence","Ambiguous",11,7373,"FALSE","Native 12","Native"
"2651","DashedSentence","Ambiguous",5,5846,"FALSE","Native 12","Native"
"2659","DashedSentence","Unambiguous",6,6974,"FALSE","Native 12","Native"
"2679","DashedSentence","Unambiguous",12,4052,"FALSE","Native 12","Native"
"2687","DashedSentence","Unambiguous",15,5176,"FALSE","Native 12","Native"
"2705","DashedSentence","Unambiguous",5,5288,"FALSE","Native 13","Native"
"2709","DashedSentence","Ambiguous",1,3733,"FALSE","Native 13","Native"
"2745","DashedSentence","Unambiguous",8,3307,"FALSE","Native 13","Native"
"2769","DashedSentence","Unambiguous",14,2650,"FALSE","Native 13","Native"
"2781","DashedSentence","Unambiguous",11,2821,"FALSE","Native 13","Native"
"2789","DashedSentence","Ambiguous",10,8677,"FALSE","Native 13","Native"
"2809","DashedSentence","Ambiguous",7,3547,"FALSE","Native 13","Native"
"2817","DashedSentence","Unambiguous",2,2198,"FALSE","Native 13","Native"
"2869","DashedSentence","Unambiguous",17,2674,"FALSE","Native 13","Native"
"2893","DashedSentence","Ambiguous",16,4125,"FALSE","Native 13","Native"
"2897","DashedSentence","Ambiguous",4,3104,"FALSE","Native 13","Native"
"2905","DashedSentence","Ambiguous",13,6298,"FALSE","Native 13","Native"
"2943","DashedSentence","Unambiguous",10,7336,"FALSE","Native 14","Native"
"2959","DashedSentence","Unambiguous",13,11400,"FALSE","Native 14","Native"
"2971","DashedSentence","Ambiguous",9,11381,"FALSE","Native 14","Native"
"2975","DashedSentence","Unambiguous",16,11413,"FALSE","Native 14","Native"
"2991","DashedSentence","Ambiguous",3,8812,"FALSE","Native 14","Native"
"2995","DashedSentence","Unambiguous",1,10849,"FALSE","Native 14","Native"
"3023","DashedSentence","Ambiguous",12,7207,"FALSE","Native 14","Native"
"3059","DashedSentence","Unambiguous",7,7078,"FALSE","Native 14","Native"
"3063","DashedSentence","Ambiguous",18,9678,"FALSE","Native 14","Native"
"3115","DashedSentence","Ambiguous",6,4545,"FALSE","Native 14","Native"
"3123","DashedSentence","Ambiguous",15,4815,"FALSE","Native 14","Native"
"3131","DashedSentence","Unambiguous",4,6791,"FALSE","Native 14","Native"
"3145","DashedSentence","Unambiguous",15,7392,"FALSE","Native 15","Native"
"3165","DashedSentence","Ambiguous",17,6563,"FALSE","Native 15","Native"
"3173","DashedSentence","Ambiguous",8,11173,"FALSE","Native 15","Native"
"3249","DashedSentence","Unambiguous",3,6415,"FALSE","Native 15","Native"
"3257","DashedSentence","Unambiguous",6,3971,"FALSE","Native 15","Native"
"3269","DashedSentence","Unambiguous",12,2728,"FALSE","Native 15","Native"
"3277","DashedSentence","Ambiguous",5,11074,"FALSE","Native 15","Native"
"3285","DashedSentence","Unambiguous",9,5155,"FALSE","Native 15","Native"
"3309","DashedSentence","Unambiguous",18,6744,"FALSE","Native 15","Native"
"3313","DashedSentence","Ambiguous",2,4164,"FALSE","Native 15","Native"
"3325","DashedSentence","Ambiguous",11,3538,"FALSE","Native 15","Native"
"3337","DashedSentence","Ambiguous",14,5833,"FALSE","Native 15","Native"
"3417","DashedSentence","Ambiguous",10,9694,"FALSE","Native 16","Native"
"3453","DashedSentence","Ambiguous",16,8445,"FALSE","Native 16","Native"
"3465","DashedSentence","Unambiguous",17,3777,"FALSE","Native 16","Native"
"3469","DashedSentence","Ambiguous",13,12037,"FALSE","Native 16","Native"
"3477","DashedSentence","Unambiguous",2,7753,"FALSE","Native 16","Native"
"3489","DashedSentence","Ambiguous",4,5239,"FALSE","Native 16","Native"
"3497","DashedSentence","Ambiguous",7,7860,"FALSE","Native 16","Native"
"3517","DashedSentence","Unambiguous",8,8841,"FALSE","Native 16","Native"
"3549","DashedSentence","Ambiguous",1,9879,"FALSE","Native 16","Native"
"3553","DashedSentence","Unambiguous",11,9390,"FALSE","Native 16","Native"
"3569","DashedSentence","Unambiguous",14,7861,"FALSE","Native 16","Native"
"3577","DashedSentence","Unambiguous",5,7244,"FALSE","Native 16","Native"
"3595","DashedSentence","Ambiguous",15,11018,"FALSE","Native 17","Native"
"3623","DashedSentence","Unambiguous",10,6178,"FALSE","Native 17","Native"
"3635","DashedSentence","Unambiguous",1,5513,"FALSE","Native 17","Native"
"3655","DashedSentence","Unambiguous",16,6375,"FALSE","Native 17","Native"
"3659","DashedSentence","Unambiguous",4,3559,"FALSE","Native 17","Native"
"3699","DashedSentence","Unambiguous",13,8738,"FALSE","Native 17","Native"
"3707","DashedSentence","Ambiguous",18,7978,"FALSE","Native 17","Native"
"3719","DashedSentence","Ambiguous",3,5497,"FALSE","Native 17","Native"
"3731","DashedSentence","Ambiguous",6,10741,"FALSE","Native 17","Native"
"3775","DashedSentence","Ambiguous",9,9375,"FALSE","Native 17","Native"
"3783","DashedSentence","Unambiguous",7,10143,"FALSE","Native 17","Native"
"3791","DashedSentence","Ambiguous",12,6998,"FALSE","Native 17","Native"
"3821","DashedSentence","Ambiguous",13,5999,"FALSE","Native 18","Native"
"3841","DashedSentence","Unambiguous",11,5671,"FALSE","Native 18","Native"
"3873","DashedSentence","Unambiguous",8,9153,"FALSE","Native 18","Native"
"3881","DashedSentence","Ambiguous",16,11007,"FALSE","Native 18","Native"
"3893","DashedSentence","Ambiguous",4,5696,"FALSE","Native 18","Native"
"3897","DashedSentence","Ambiguous",1,4289,"FALSE","Native 18","Native"
"3905","DashedSentence","Ambiguous",7,5529,"FALSE","Native 18","Native"
"3913","DashedSentence","Unambiguous",5,4753,"FALSE","Native 18","Native"
"3945","DashedSentence","Unambiguous",17,4342,"FALSE","Native 18","Native"
"3973","DashedSentence","Ambiguous",10,7671,"FALSE","Native 18","Native"
"3993","DashedSentence","Unambiguous",14,4172,"FALSE","Native 18","Native"
"3997","DashedSentence","Unambiguous",2,2976,"FALSE","Native 18","Native"
"4051","DashedSentence","Unambiguous",1,8573,"FALSE","Native 19","Native"
"4079","DashedSentence","Unambiguous",4,10017,"FALSE","Native 19","Native"
"4087","DashedSentence","Ambiguous",3,5175,"FALSE","Native 19","Native"
"4139","DashedSentence","Unambiguous",10,6470,"FALSE","Native 19","Native"
"4167","DashedSentence","Ambiguous",15,5248,"FALSE","Native 19","Native"
"4187","DashedSentence","Unambiguous",7,4296,"FALSE","Native 19","Native"
"4191","DashedSentence","Ambiguous",9,6561,"FALSE","Native 19","Native"
"4195","DashedSentence","Unambiguous",13,6204,"FALSE","Native 19","Native"
"4211","DashedSentence","Unambiguous",16,12088,"FALSE","Native 19","Native"
"4223","DashedSentence","Ambiguous",6,6193,"FALSE","Native 19","Native"
"4227","DashedSentence","Ambiguous",18,5298,"FALSE","Native 19","Native"
"4247","DashedSentence","Ambiguous",12,6349,"FALSE","Native 19","Native"
"4303","DashedSentence","Unambiguous",18,4998,"FALSE","Native 20","Native"
"4307","DashedSentence","Ambiguous",17,5456,"FALSE","Native 20","Native"
"4347","DashedSentence","Ambiguous",11,4119,"FALSE","Native 20","Native"
"4355","DashedSentence","Unambiguous",6,3765,"FALSE","Native 20","Native"
"4387","DashedSentence","Unambiguous",9,4034,"FALSE","Native 20","Native"
"4403","DashedSentence","Unambiguous",15,2603,"FALSE","Native 20","Native"
"4407","DashedSentence","Ambiguous",14,934,"FALSE","Native 20","Native"
"4411","DashedSentence","Unambiguous",12,1832,"FALSE","Native 20","Native"
"4419","DashedSentence","Ambiguous",5,2661,"FALSE","Native 20","Native"
"4435","DashedSentence","Ambiguous",8,1653,"FALSE","Native 20","Native"
"4451","DashedSentence","Ambiguous",2,3370,"FALSE","Native 20","Native"
"4463","DashedSentence","Unambiguous",3,1711,"FALSE","Native 20","Native"
"4493","DashedSentence","Unambiguous",2,1607,"FALSE","Native 21","Native"
"4505","DashedSentence","Unambiguous",17,2449,"FALSE","Native 21","Native"
"4517","DashedSentence","Ambiguous",13,2947,"FALSE","Native 21","Native"
"4573","DashedSentence","Ambiguous",4,2985,"FALSE","Native 21","Native"
"4585","DashedSentence","Unambiguous",11,1478,"FALSE","Native 21","Native"
"4609","DashedSentence","Unambiguous",5,2809,"FALSE","Native 21","Native"
"4625","DashedSentence","Ambiguous",1,2557,"FALSE","Native 21","Native"
"4629","DashedSentence","Ambiguous",10,2398,"FALSE","Native 21","Native"
"4653","DashedSentence","Ambiguous",7,4123,"FALSE","Native 21","Native"
"4665","DashedSentence","Ambiguous",16,3331,"FALSE","Native 21","Native"
"4673","DashedSentence","Unambiguous",8,2191,"FALSE","Native 21","Native"
"4697","DashedSentence","Unambiguous",14,1376,"FALSE","Native 21","Native"
"4713","DashedSentence","Ambiguous",3,7233,"FALSE","Native 22","Native"
"4717","DashedSentence","Unambiguous",4,9581,"FALSE","Native 22","Native"
"4769","DashedSentence","Unambiguous",10,5474,"FALSE","Native 22","Native"
"4773","DashedSentence","Unambiguous",1,9964,"FALSE","Native 22","Native"
"4793","DashedSentence","Ambiguous",9,12247,"FALSE","Native 22","Native"
"4801","DashedSentence","Unambiguous",7,4828,"FALSE","Native 22","Native"
"4821","DashedSentence","Ambiguous",18,6904,"FALSE","Native 22","Native"
"4829","DashedSentence","Unambiguous",13,7251,"FALSE","Native 22","Native"
"4881","DashedSentence","Ambiguous",15,7740,"FALSE","Native 22","Native"
"4885","DashedSentence","Ambiguous",6,3544,"FALSE","Native 22","Native"
"4913","DashedSentence","Ambiguous",12,3426,"FALSE","Native 22","Native"
"4925","DashedSentence","Unambiguous",16,3653,"FALSE","Native 22","Native"
"4939","DashedSentence","Unambiguous",3,4746,"FALSE","Native 23","Native"
"4951","DashedSentence","Ambiguous",5,6607,"FALSE","Native 23","Native"
"4955","DashedSentence","Unambiguous",6,3503,"FALSE","Native 23","Native"
"4979","DashedSentence","Unambiguous",18,5576,"FALSE","Native 23","Native"
"4995","DashedSentence","Unambiguous",9,4098,"FALSE","Native 23","Native"
"5011","DashedSentence","Unambiguous",15,3335,"FALSE","Native 23","Native"
"5015","DashedSentence","Ambiguous",11,9195,"FALSE","Native 23","Native"
"5027","DashedSentence","Ambiguous",14,5961,"FALSE","Native 23","Native"
"5039","DashedSentence","Ambiguous",8,4951,"FALSE","Native 23","Native"
"5083","DashedSentence","Ambiguous",2,6853,"FALSE","Native 23","Native"
"5119","DashedSentence","Ambiguous",17,3932,"FALSE","Native 23","Native"
"5143","DashedSentence","Unambiguous",12,4936,"FALSE","Native 23","Native"
"5167","DashedSentence","Unambiguous",2,7859,"FALSE","Native 24","Native"
"5179","DashedSentence","Ambiguous",10,5262,"FALSE","Native 24","Native"
"5215","DashedSentence","Ambiguous",7,7683,"FALSE","Native 24","Native"
"5227","DashedSentence","Ambiguous",16,5287,"FALSE","Native 24","Native"
"5239","DashedSentence","Ambiguous",13,3935,"FALSE","Native 24","Native"
"5263","DashedSentence","Unambiguous",8,6380,"FALSE","Native 24","Native"
"5275","DashedSentence","Unambiguous",5,5225,"FALSE","Native 24","Native"
"5303","DashedSentence","Unambiguous",14,8839,"FALSE","Native 24","Native"
"5311","DashedSentence","Unambiguous",17,7365,"FALSE","Native 24","Native"
"5347","DashedSentence","Ambiguous",1,6341,"FALSE","Native 24","Native"
"5367","DashedSentence","Unambiguous",11,5084,"FALSE","Native 24","Native"
"5375","DashedSentence","Ambiguous",4,4323,"FALSE","Native 24","Native"
"5389","DashedSentence","Ambiguous",18,14577,"FALSE","Native 25","Native"
"5417","DashedSentence","Unambiguous",10,8516,"FALSE","Native 25","Native"
"5441","DashedSentence","Ambiguous",6,11084,"FALSE","Native 25","Native"
"5461","DashedSentence","Ambiguous",15,5244,"FALSE","Native 25","Native"
"5465","DashedSentence","Unambiguous",1,8698,"FALSE","Native 25","Native"
"5473","DashedSentence","Unambiguous",16,9982,"FALSE","Native 25","Native"
"5477","DashedSentence","Unambiguous",7,8979,"FALSE","Native 25","Native"
"5497","DashedSentence","Ambiguous",9,9479,"FALSE","Native 25","Native"
"5505","DashedSentence","Ambiguous",12,7365,"FALSE","Native 25","Native"
"5521","DashedSentence","Unambiguous",4,5045,"FALSE","Native 25","Native"
"5585","DashedSentence","Ambiguous",3,6905,"FALSE","Native 25","Native"
"5589","DashedSentence","Unambiguous",13,8491,"FALSE","Native 25","Native"
"5625","DashedSentence","Ambiguous",17,2624,"FALSE","Native 26","Native"
"5629","DashedSentence","Unambiguous",3,4658,"FALSE","Native 26","Native"
"5637","DashedSentence","Ambiguous",2,2849,"FALSE","Native 26","Native"
"5641","DashedSentence","Unambiguous",18,4924,"FALSE","Native 26","Native"
"5645","DashedSentence","Unambiguous",12,3977,"FALSE","Native 26","Native"
"5665","DashedSentence","Ambiguous",8,4187,"FALSE","Native 26","Native"
"5669","DashedSentence","Unambiguous",6,4125,"FALSE","Native 26","Native"
"5693","DashedSentence","Ambiguous",11,4462,"FALSE","Native 26","Native"
"5709","DashedSentence","Unambiguous",9,4943,"FALSE","Native 26","Native"
"5721","DashedSentence","Ambiguous",5,4481,"FALSE","Native 26","Native"
"5761","DashedSentence","Unambiguous",15,3513,"FALSE","Native 26","Native"
"5789","DashedSentence","Ambiguous",14,4173,"FALSE","Native 26","Native"
"5833","DashedSentence","Unambiguous",5,2896,"FALSE","Native 27","Native"
"5837","DashedSentence","Ambiguous",1,6631,"FALSE","Native 27","Native"
"5845","DashedSentence","Ambiguous",4,4043,"FALSE","Native 27","Native"
"5889","DashedSentence","Unambiguous",8,6457,"FALSE","Native 27","Native"
"5897","DashedSentence","Ambiguous",16,3600,"FALSE","Native 27","Native"
"5925","DashedSentence","Ambiguous",10,4223,"FALSE","Native 27","Native"
"5937","DashedSentence","Unambiguous",11,4825,"FALSE","Native 27","Native"
"5977","DashedSentence","Unambiguous",2,2417,"FALSE","Native 27","Native"
"5981","DashedSentence","Ambiguous",7,3458,"FALSE","Native 27","Native"
"6005","DashedSentence","Ambiguous",13,8230,"FALSE","Native 27","Native"
"6013","DashedSentence","Unambiguous",14,2422,"FALSE","Native 27","Native"
"6025","DashedSentence","Unambiguous",17,3620,"FALSE","Native 27","Native"
"6063","DashedSentence","Ambiguous",12,5383,"FALSE","Native 28","Native"
"6067","DashedSentence","Unambiguous",16,10241,"FALSE","Native 28","Native"
"6087","DashedSentence","Ambiguous",18,14297,"FALSE","Native 28","Native"
"6115","DashedSentence","Unambiguous",7,12125,"FALSE","Native 28","Native"
"6151","DashedSentence","Ambiguous",6,11288,"FALSE","Native 28","Native"
"6171","DashedSentence","Unambiguous",13,4577,"FALSE","Native 28","Native"
"6179","DashedSentence","Unambiguous",4,6207,"FALSE","Native 28","Native"
"6227","DashedSentence","Unambiguous",10,6830,"FALSE","Native 28","Native"
"6231","DashedSentence","Ambiguous",15,5675,"FALSE","Native 28","Native"
"6251","DashedSentence","Ambiguous",3,9161,"FALSE","Native 28","Native"
"6259","DashedSentence","Unambiguous",1,10224,"FALSE","Native 28","Native"
"6267","DashedSentence","Ambiguous",9,4927,"FALSE","Native 28","Native"
"6289","DashedSentence","Ambiguous",11,3211,"FALSE","Native 29","Native"
"6317","DashedSentence","Unambiguous",3,3568,"FALSE","Native 29","Native"
"6349","DashedSentence","Ambiguous",8,4103,"FALSE","Native 29","Native"
"6361","DashedSentence","Ambiguous",5,2566,"FALSE","Native 29","Native"
"6377","DashedSentence","Unambiguous",15,3098,"FALSE","Native 29","Native"
"6381","DashedSentence","Ambiguous",2,3906,"FALSE","Native 29","Native"
"6389","DashedSentence","Unambiguous",9,5134,"FALSE","Native 29","Native"
"6405","DashedSentence","Unambiguous",12,3647,"FALSE","Native 29","Native"
"6421","DashedSentence","Unambiguous",18,2701,"FALSE","Native 29","Native"
"6433","DashedSentence","Ambiguous",17,3630,"FALSE","Native 29","Native"
"6441","DashedSentence","Unambiguous",6,2103,"FALSE","Native 29","Native"
"6457","DashedSentence","Ambiguous",14,2153,"FALSE","Native 29","Native"
"6511","DashedSentence","Unambiguous",2,10756,"FALSE","Native 30","Native"
"6539","DashedSentence","Unambiguous",5,6909,"FALSE","Native 30","Native"
"6563","DashedSentence","Unambiguous",11,9135,"FALSE","Native 30","Native"
"6567","DashedSentence","Unambiguous",14,5068,"FALSE","Native 30","Native"
"6575","DashedSentence","Ambiguous",13,5495,"FALSE","Native 30","Native"
"6627","DashedSentence","Unambiguous",17,18364,"FALSE","Native 30","Native"
"6639","DashedSentence","Ambiguous",16,5319,"FALSE","Native 30","Native"
"6647","DashedSentence","Ambiguous",4,3291,"FALSE","Native 30","Native"
"6651","DashedSentence","Unambiguous",8,4011,"FALSE","Native 30","Native"
"6671","DashedSentence","Ambiguous",1,7526,"FALSE","Native 30","Native"
"6675","DashedSentence","Ambiguous",7,8335,"FALSE","Native 30","Native"
"6707","DashedSentence","Ambiguous",10,6574,"FALSE","Native 30","Native"
"6735","DashedSentence","Unambiguous",1,4741,"FALSE","Native 31","Native"
"6755","DashedSentence","Ambiguous",15,5449,"FALSE","Native 31","Native"
"6759","DashedSentence","Ambiguous",12,6471,"FALSE","Native 31","Native"
"6775","DashedSentence","Unambiguous",7,8227,"FALSE","Native 31","Native"
"6779","DashedSentence","Ambiguous",6,8240,"FALSE","Native 31","Native"
"6791","DashedSentence","Ambiguous",18,7540,"FALSE","Native 31","Native"
"6827","DashedSentence","Ambiguous",9,5056,"FALSE","Native 31","Native"
"6887","DashedSentence","Unambiguous",10,4746,"FALSE","Native 31","Native"
